# https://www.ngdc.noaa.gov/nndc/struts/form?t=101650&s=1&d=1
# removed events with missing lat or lon
# more datasets https://www.researchgate.net/post/What_is_the_greatest_online_data_set_for_earthquakes
LATITUDE,LONGITUDE
15.782,-88.330
4.461,-75.724
-13.640,-74.430
-16.660,-72.662
38.193,-1.566
35.321,-1.281
38.119,23.605
40.711,29.949
40.760,29.970
40.709,30.045
40.744,30.266
40.758,31.161
40.358,42.346
42.962,46.954
40.802,47.448
29.501,51.880
36.920,54.900
28.343,57.193
34.259,69.364
30.512,79.403
21.544,91.895
24.589,102.872
-6.845,105.555
39.899,113.983
41.131,114.658
15.766,119.740
23.445,120.506
23.772,120.982
23.738,121.158
40.459,122.889
-16.423,168.214
38.379,-122.413
11.884,-85.988
7.042,-77.829
63.980,-20.758
63.966,-20.487
34.220,25.690
-7.977,30.709
-26.288,30.888
38.457,31.351
40.693,32.992
38.164,38.777
40.245,49.946
39.566,54.799
35.288,58.218
37.542,69.582
22.132,92.771
26.856,97.238
-13.802,97.453
25.607,101.063
-4.612,101.905
-4.721,102.087
25.826,102.194
-6.675,106.845
24.223,121.058
23.843,121.225
20.253,122.043
40.498,122.994
-1.105,123.573
35.456,133.134
34.221,139.131
34.319,139.260
33.901,139.376
48.786,142.246
22.338,143.730
-5.496,151.781
-4.001,152.327
-5.233,153.102
52.630,-132.200
47.149,-122.727
34.059,-118.387
13.671,-88.938
13.605,-88.795
13.049,-88.660
-16.086,-73.987
-16.265,-73.641
-14.258,-72.683
-17.543,-72.077
39.059,24.244
37.238,36.206
35.169,69.389
23.419,70.232
23.632,90.376
35.946,90.541
26.316,100.648
27.689,101.003
29.513,101.129
24.455,102.660
23.954,122.734
-4.102,123.907
6.898,126.579
34.083,132.526
12.686,144.980
-21.696,-179.513
63.514,-147.912
63.517,-147.444
32.319,-115.322
16.870,-100.113
18.194,-95.908
7.929,-82.793
44.513,-73.699
-29.670,-71.384
-27.535,-70.586
-19.384,-69.231
-28.937,-66.797
47.832,-3.207
52.520,-2.150
50.889,6.103
38.381,13.701
41.789,14.872
37.670,15.267
37.747,21.087
42.436,21.466
-1.884,29.004
-1.684,29.077
38.573,31.271
30.200,31.410
-2.907,33.733
41.765,44.960
34.642,47.400
34.594,47.454
35.701,48.838
35.626,49.047
31.995,49.329
28.093,51.755
36.062,69.315
39.959,69.417
35.704,69.868
38.673,69.902
38.773,69.924
36.502,70.482
39.770,72.007
35.414,74.515
35.517,74.654
39.570,75.254
25.842,88.932
13.036,93.068
2.824,96.085
39.736,97.443
30.916,99.927
-1.196,121.333
24.279,122.179
23.346,124.090
6.033,124.249
-1.680,134.234
-1.757,134.297
-3.212,142.427
-3.260,142.940
13.088,144.619
14.101,146.199
-14.490,167.827
-17.600,167.856
-23.884,178.495
35.706,-121.102
34.310,-116.848
18.770,-104.104
36.870,-88.980
34.494,-85.629
8.416,-82.824
9.355,-79.941
-30.608,-71.637
19.761,-70.693
19.777,-70.673
-60.532,-43.411
36.939,3.578
36.964,3.634
48.342,6.570
48.210,9.000
44.329,11.450
43.883,11.960
39.160,20.605
39.893,22.309
38.221,26.958
43.083,27.486
38.111,28.887
38.019,28.927
39.500,39.878
39.007,40.464
31.953,49.209
29.590,51.474
28.355,54.169
28.995,58.311
35.476,60.784
-2.598,68.382
39.430,77.219
39.610,77.230
39.483,77.393
42.905,80.515
43.897,85.923
50.211,87.721
50.038,87.813
50.000,87.890
27.264,89.331
22.854,92.306
29.573,95.605
19.917,95.672
37.529,96.476
38.400,100.951
25.954,101.254
25.975,101.290
27.283,103.753
34.712,103.834
27.372,103.971
-6.983,108.468
-8.807,118.524
43.770,119.643
-8.137,120.524
-8.294,120.743
23.039,121.362
12.171,123.921
12.168,124.079
12.025,125.416
1.142,128.152
2.354,128.855
35.457,139.871
34.998,140.172
38.432,141.003
38.849,141.568
37.812,142.619
41.815,143.910
-10.491,160.770
-45.104,167.144
-22.107,169.350
-43.340,173.040
51.146,178.650
49.277,-128.772
35.819,-120.364
17.488,-101.303
11.989,-86.520
9.602,-84.172
8.358,-82.877
4.695,-77.508
-37.695,-73.406
-38.854,-73.155
-28.573,-65.840
15.679,-61.706
10.490,-61.480
35.142,-3.997
36.852,3.418
36.865,3.421
36.848,3.448
48.115,8.077
45.626,10.559
46.296,13.641
48.758,19.217
54.841,19.912
37.136,22.116
35.945,23.115
45.787,26.622
36.833,27.815
37.042,28.206
-3.393,29.558
31.675,35.551
27.836,36.905
38.377,39.261
39.930,40.812
39.847,40.874
39.634,43.966
39.766,43.979
33.297,47.977
32.023,48.836
29.881,51.474
36.290,51.610
27.695,52.397
37.125,54.477
34.890,61.852
30.126,67.121
33.426,69.524
36.512,71.029
34.774,73.216
24.757,92.539
3.316,95.854
37.506,96.758
25.073,99.169
-1.559,100.488
-1.549,100.540
-0.466,100.655
34.682,103.781
27.266,103.873
-8.669,114.650
-8.310,115.788
45.382,118.256
24.081,121.611
24.530,122.694
-9.362,122.839
9.926,124.038
-8.152,124.868
-3.120,127.400
-4.003,135.023
-3.609,135.404
-3.615,135.538
33.070,136.618
33.184,137.071
37.226,138.779
37.396,138.862
37.284,138.885
44.119,141.793
47.311,142.120
43.006,145.119
42.900,145.228
-49.312,161.345
-46.676,164.721
-38.000,176.510
41.301,-125.970
45.365,-112.615
-1.364,-80.785
-5.852,-78.704
-0.507,-77.745
-5.678,-76.398
-16.635,-70.794
-19.987,-69.197
-19.780,-68.980
15.775,-61.744
37.910,-1.820
42.389,19.812
38.152,26.751
38.804,26.783
-26.913,26.789
-6.224,29.830
39.437,33.089
38.260,38.814
12.471,40.634
39.354,40.890
39.440,40.978
37.622,43.703
28.850,52.560
37.103,54.574
26.774,55.858
30.754,56.816
27.095,61.887
30.378,68.038
36.357,71.093
34.539,73.588
17.072,73.668
17.145,73.730
17.067,73.773
17.398,74.118
30.924,78.560
30.476,79.255
41.728,79.440
7.920,92.190
24.550,92.524
1.819,97.082
2.085,97.108
-1.644,99.607
22.526,100.709
26.569,103.036
23.627,104.103
23.604,107.798
-7.037,107.819
9.985,108.383
29.695,115.689
-1.198,119.933
-1.174,119.963
-9.948,124.480
46.827,125.058
33.807,130.131
35.498,139.982
34.064,141.491
38.276,142.039
38.107,144.896
-4.539,153.474
-41.223,175.210
-20.187,-174.123
-16.592,-172.033
19.878,-155.935
26.319,-86.606
8.898,-82.543
-13.457,-76.677
-33.131,-68.707
10.814,-61.758
10.876,-61.756
45.840,-0.140
42.990,-0.050
36.623,5.328
47.580,7.600
47.449,19.343
40.270,19.960
37.640,20.920
48.195,22.460
36.311,23.212
41.708,25.544
-21.324,33.583
-14.520,34.280
37.605,43.787
33.500,48.780
27.574,55.685
26.759,55.843
30.790,56.700
28.120,56.865
37.255,68.828
38.246,69.220
23.322,70.477
23.777,70.899
34.600,73.136
33.129,73.887
26.880,76.150
42.156,76.163
44.229,83.524
27.382,88.388
31.607,90.413
26.912,91.705
3.462,97.224
18.901,98.916
0.626,99.859
27.995,104.138
28.012,104.151
33.068,104.950
-5.575,105.395
-9.254,107.411
-7.961,110.446
31.560,113.210
-8.251,118.777
-3.728,119.233
43.469,119.558
21.799,120.547
22.868,121.278
44.624,124.122
-3.595,127.214
-5.473,128.131
2.520,128.283
33.129,131.141
46.592,153.266
60.949,167.089
51.307,-179.971
-25.996,-177.514
37.804,-122.193
37.434,-121.774
45.394,-112.130
39.465,-111.237
39.464,-111.207
17.302,-100.198
13.554,-90.618
-3.987,-79.836
2.982,-77.967
-2.312,-77.838
-13.386,-76.603
2.082,-76.495
-45.243,-72.648
-32.689,-71.695
-22.247,-69.890
14.944,-61.274
-15.048,-44.231
51.085,1.009
41.172,19.897
38.340,20.420
39.446,33.162
39.417,33.212
38.318,39.267
39.592,42.863
33.490,48.930
31.680,49.930
34.437,50.833
28.154,56.652
39.803,70.311
38.936,70.485
21.181,70.724
17.200,73.700
35.304,76.753
28.555,77.057
30.881,78.239
42.913,82.378
22.150,92.388
-0.493,100.498
20.504,100.746
-2.625,100.841
23.028,101.052
-4.438,101.367
37.021,103.911
33.259,104.740
-5.968,107.655
-7.783,114.338
-8.277,118.339
9.721,124.647
6.614,126.240
1.065,126.282
-1.065,127.343
2.872,127.464
34.807,136.239
37.336,136.588
37.570,138.478
47.116,141.798
22.013,142.668
46.243,154.524
-8.466,157.043
-49.418,163.954
-11.610,165.762
-44.785,167.583
-15.595,167.680
-20.617,169.357
-39.011,178.291
39.520,-119.930
33.953,-117.761
32.456,-115.315
41.153,-114.867
14.129,-91.479
13.564,-90.599
38.452,-87.886
8.423,-82.968
8.267,-82.967
-12.178,-77.164
-10.368,-75.512
4.330,-73.764
-15.986,-71.748
-32.938,-69.259
10.514,-64.171
-3.910,-40.440
-3.700,-40.350
64.004,-21.012
35.883,-0.658
35.616,-0.570
53.403,-0.332
49.914,18.455
37.963,21.525
-52.533,26.417
-2.296,28.900
-2.404,28.918
33.327,35.305
37.507,38.503
43.372,46.254
33.860,48.590
31.730,51.200
26.990,55.800
26.743,55.828
35.500,58.800
30.639,67.351
30.598,67.455
23.330,70.592
36.401,71.075
40.288,72.985
39.533,73.824
17.438,73.915
35.490,81.467
30.901,83.520
24.702,84.964
23.433,87.111
29.807,90.350
22.761,92.333
37.565,95.833
2.768,95.964
1.011,97.442
23.970,97.569
23.970,97.569
25.044,97.684
25.051,97.919
-2.486,99.972
26.272,101.937
-3.935,103.058
31.002,103.322
51.607,104.158
32.036,104.722
32.518,105.395
32.570,105.424
32.756,105.494
32.710,105.540
32.747,105.542
1.271,122.091
12.897,124.319
-0.795,134.012
39.030,140.881
39.802,141.464
36.158,141.521
37.552,142.214
41.892,143.754
53.882,152.886
-20.071,168.892
-19.941,168.953
-39.715,176.851
-23.046,-174.659
-15.489,-172.095
32.437,-115.165
16.720,-86.236
13.452,-86.060
10.165,-84.197
9.590,-78.966
-0.962,-77.817
-11.779,-75.626
10.434,-69.715
10.705,-67.920
42.334,13.334
42.275,13.464
41.303,22.714
34.164,25.471
-26.414,27.494
-10.108,33.818
-9.948,33.878
25.212,37.597
25.292,37.744
42.660,43.443
27.334,56.202
34.185,70.076
27.143,70.749
36.517,70.950
17.109,73.767
34.204,73.899
33.198,75.787
40.657,78.692
44.724,78.864
31.158,85.902
22.399,85.903
27.262,91.417
27.332,91.437
27.319,91.510
14.099,92.888
25.280,95.101
37.696,95.718
-1.479,99.490
-0.720,99.867
25.962,100.825
25.632,101.095
-2.515,101.501
29.358,105.438
-7.782,107.297
-9.138,115.593
-8.207,118.631
23.796,121.605
6.513,124.715
3.884,126.397
-0.414,132.885
-0.691,133.305
34.743,138.264
34.921,139.261
-38.280,145.250
46.857,155.154
-12.517,166.382
-13.006,166.510
-45.762,166.562
-17.757,167.949
-17.026,168.329
40.652,-124.692
32.700,-115.921
32.297,-115.278
16.396,-97.782
35.827,-96.772
-1.266,-77.306
45.880,-75.480
-36.122,-72.898
18.457,-72.533
-34.290,-71.891
-18.058,-70.547
18.400,-67.070
-24.872,-65.602
10.454,-63.475
35.900,4.120
43.760,20.673
7.521,37.839
38.864,39.986
32.450,48.300
33.370,48.940
29.647,51.665
27.022,53.861
35.490,54.470
28.412,59.180
35.217,59.308
30.178,67.117
35.633,67.658
38.245,71.467
33.869,72.887
30.099,80.026
29.872,80.428
23.407,90.648
7.881,91.936
13.667,92.831
13.197,93.087
3.748,96.018
33.165,96.548
2.383,97.048
-3.487,100.082
25.523,101.903
27.197,103.005
30.268,105.668
25.558,105.804
-7.907,107.879
22.918,120.795
-30.794,121.406
6.486,123.467
25.930,128.425
-2.174,136.543
12.484,141.476
26.901,143.698
16.591,145.682
-8.799,157.346
-8.743,157.477
-9.019,157.551
-19.702,167.947
-17.541,168.069
-43.522,171.830
-43.570,172.388
-43.550,172.647
-43.598,172.690
-40.433,176.818
-29.539,-176.340
-28.993,-176.238
52.050,-171.836
52.171,-171.708
38.947,-107.497
37.063,-104.701
17.844,-99.963
35.531,-96.788
35.532,-96.765
14.186,-90.238
13.297,-87.898
-0.130,-78.370
37.936,-77.933
-14.438,-75.966
-36.474,-73.125
37.699,-1.672
39.120,29.040
38.429,43.229
38.722,43.513
30.160,51.620
28.777,63.951
21.211,70.533
40.081,71.410
38.310,76.888
39.955,77.028
28.724,77.189
29.698,80.754
43.648,82.437
27.730,88.155
43.015,88.247
27.449,88.684
24.618,94.680
24.955,95.236
51.842,95.911
32.447,95.948
2.965,97.893
24.693,97.943
24.719,97.969
25.075,98.721
24.932,98.730
20.687,99.822
31.373,100.757
-4.586,122.771
7.904,125.185
9.457,125.935
37.001,140.401
36.281,141.111
38.276,141.588
38.297,142.372
38.435,142.842
38.034,143.264
38.058,144.590
-18.365,168.143
-18.311,168.218
-20.244,168.226
-19.157,168.311
-43.583,172.680
-43.564,172.743
-43.490,172.800
-41.364,174.315
52.788,-132.101
16.493,-98.231
13.988,-91.895
12.139,-88.590
10.085,-85.315
-14.168,-75.635
-35.200,-72.217
-32.625,-71.365
-17.678,-69.591
-16.764,-43.999
44.851,11.086
44.890,11.230
44.831,11.490
42.645,22.968
36.420,28.880
37.294,42.325
41.549,46.789
38.329,46.826
32.747,47.726
31.428,56.778
36.288,58.835
33.506,59.571
36.023,69.351
38.612,70.354
23.739,81.314
43.433,84.700
40.411,90.355
0.802,92.463
26.175,92.889
2.327,93.063
23.005,95.885
2.707,96.045
27.767,100.781
27.575,103.983
-7.692,106.371
32.978,119.593
-1.315,120.096
22.661,120.891
9.999,123.206
12.354,123.700
10.037,125.633
10.811,126.638
37.890,143.949
40.887,144.944
49.800,145.064
-9.694,159.727
-17.827,167.133
-18.972,168.741
-19.125,169.613
55.393,-134.652
16.878,-99.498
31.817,-97.088
14.606,-92.121
15.520,-87.159
1.135,-77.393
-16.150,-74.870
-15.748,-71.425
-60.274,-46.401
36.534,3.086
36.703,5.261
38.689,22.695
35.514,23.252
29.275,51.313
28.428,51.593
26.560,57.770
55.150,61.410
28.033,61.996
26.951,65.501
27.183,65.505
38.410,68.890
34.526,70.220
33.061,75.863
33.297,75.950
40.119,77.466
54.263,86.173
4.927,95.907
5.103,95.971
4.645,96.665
30.046,97.957
28.239,99.328
28.243,99.350
25.980,99.812
30.308,102.888
27.226,103.071
34.512,104.262
-8.803,113.002
-8.305,116.058
23.789,121.141
23.828,121.215
9.880,124.117
44.599,124.168
7.275,124.898
34.369,134.828
33.958,139.352
37.200,144.600
46.221,150.788
54.892,153.221
-10.799,165.114
-10.928,166.018
-41.731,174.027
-41.704,174.337
-29.977,-177.725
58.306,-136.960
38.216,-122.312
33.863,-117.835
-32.108,-110.811
17.397,-100.972
17.235,-100.746
35.937,-97.271
35.524,-97.146
17.682,-95.653
14.728,-92.578
12.526,-88.123
12.403,-86.378
12.151,-86.281
-0.018,-78.322
4.557,-76.644
-13.843,-71.695
-19.965,-70.814
-19.610,-70.769
-20.571,-70.493
19.043,-66.810
36.492,3.025
36.841,3.301
49.799,8.690
41.115,19.777
38.244,20.379
38.208,20.453
40.240,25.330
-26.990,26.705
32.663,47.673
27.150,54.448
26.589,57.741
26.387,68.358
35.905,82.586
25.000,97.845
19.656,99.670
23.383,100.470
23.358,100.533
30.340,101.737
27.189,103.409
28.125,103.546
28.174,103.619
-7.986,109.265
-30.686,121.332
6.864,125.233
1.893,126.522
33.684,131.825
36.641,137.888
37.005,142.453
-6.755,155.024
-6.586,155.049
-11.463,162.051
-11.270,162.148
-40.660,175.814
51.849,178.735
52.214,-169.399
15.802,-93.633
13.668,-88.478
8.231,-77.315
6.800,-73.010
-29.439,-72.105
-15.693,-71.934
-31.573,-71.674
8.480,-71.420
-10.770,-71.410
8.477,-71.365
-10.070,-70.980
-25.442,-64.632
44.534,18.934
44.088,19.861
38.670,20.600
-2.141,28.897
36.524,70.368
36.494,71.126
38.211,72.780
33.856,73.193
40.376,73.204
34.671,73.278
37.600,78.200
28.231,84.731
44.133,85.568
27.809,86.066
26.638,90.410
23.500,98.900
23.010,101.755
29.353,103.199
33.150,115.800
5.987,116.541
24.203,122.316
-8.338,124.875
10.169,125.891
31.001,128.873
-0.590,131.270
-2.629,138.528
31.529,140.213
27.839,140.493
39.856,142.881
-5.462,151.875
-4.729,152.562
-9.307,158.403
-8.899,158.422
-10.401,165.141
-16.431,168.148
59.658,-153.452
35.988,-96.805
11.960,-88.835
12.442,-86.515
9.949,-83.807
0.350,-80.160
0.930,-79.840
0.495,-79.616
-43.517,-74.391
-15.640,-71.680
-15.440,-70.930
-55.285,-31.877
35.649,-3.682
36.431,3.517
42.956,13.067
42.840,13.110
42.704,13.238
51.613,16.157
42.008,21.488
-2.650,29.060
-1.036,31.618
38.881,70.559
36.473,71.131
34.905,73.682
39.273,73.978
43.823,86.345
27.802,86.532
24.804,93.651
-4.952,94.330
20.923,94.569
23.094,94.865
32.022,95.027
5.283,96.168
-2.097,100.665
24.134,111.478
-8.194,117.814
22.970,120.460
1.279,126.371
-3.873,127.229
35.781,129.216
32.791,130.754
35.374,133.809
37.393,141.387
40.394,143.680
18.543,145.507
-4.505,153.522
-10.749,161.132
-10.681,161.327
-16.043,167.379
-42.737,173.054
-22.477,173.117
-37.359,179.146
59.852,-136.677
18.339,-98.680
16.626,-95.078
14.761,-94.103
14.909,-92.009
13.717,-90.972
13.766,-89.155
9.515,-84.487
3.449,-74.672
-10.721,-74.566
-16.416,-73.636
-16.299,-73.474
-33.038,-72.062
-33.201,-70.614
42.529,13.282
40.783,13.939
39.599,26.065
38.930,26.365
36.929,27.414
38.764,27.778
-8.440,30.031
-3.043,32.888
-19.450,34.488
34.911,45.959
-20.160,46.647
39.816,48.570
35.692,50.900
35.654,50.949
28.200,53.107
37.769,57.206
30.765,57.331
35.776,60.436
25.191,63.264
39.494,71.444
37.643,75.310
44.302,82.832
27.640,85.170
24.015,92.018
29.833,94.984
17.399,96.000
25.938,99.841
33.193,103.855
-7.734,108.023
29.349,108.058
-8.492,115.323
-1.292,120.431
13.770,120.935
11.127,124.629
10.954,124.707
7.562,124.743
5.504,125.066
9.907,125.452
9.831,125.496
-3.745,127.752
2.465,128.148
36.074,129.270
-6.246,155.172
-21.503,168.598
-21.325,168.672
-21.638,168.673
54.443,168.857
-21.648,168.859
-21.697,169.149
-19.373,176.052
-18.178,-178.111
19.370,-155.032
61.340,-149.937
56.046,-149.073
16.646,-97.653
13.095,-88.099
17.474,-83.519
-1.756,-77.694
1.032,-77.259
-15.776,-74.744
20.041,-72.975
8.346,-71.664
10.855,-62.883
53.200,6.600
43.093,13.046
37.555,15.166
50.110,18.710
42.658,19.883
37.506,20.563
-26.400,27.500
-20.644,32.801
37.596,38.514
-12.778,45.593
34.304,45.740
33.764,45.749
34.456,45.764
34.649,45.799
34.645,46.179
34.663,46.277
41.526,46.785
30.715,51.485
28.342,59.315
35.817,68.682
36.543,70.816
36.990,71.369
26.374,90.165
-0.965,100.771
23.332,101.552
24.322,102.941
28.264,104.991
-7.196,105.918
-7.210,109.650
-7.456,114.453
-8.394,116.208
-8.287,116.452
-8.274,116.491
-8.325,116.577
-8.324,116.626
-2.916,119.435
-0.178,119.840
24.174,121.653
45.279,124.557
35.262,132.541
34.833,135.612
42.671,141.933
-5.841,142.490
-6.182,142.492
-6.294,142.607
-6.307,142.620
-6.068,142.768
-16.368,168.213
-21.969,169.446
-21.743,169.522
-22.066,170.050
-18.494,179.332
-30.805,-178.095
35.766,-117.605
35.705,-117.506
14.763,-92.298
13.199,-89.306
-2.199,-77.023
3.035,-75.738
-5.796,-75.298
-35.473,-73.162
-30.056,-72.082
-40.815,-72.002
-30.074,-71.423
-14.684,-70.127
53.394,6.586
51.520,16.090
50.080,18.390
50.287,18.997
41.381,19.454
41.521,19.559
40.501,20.722
38.115,23.505
40.890,28.173
37.948,29.697
-7.878,32.085
34.121,45.681
37.808,47.558
40.892,48.602
31.775,49.542
19.900,72.800
20.000,72.900
33.106,73.766
-1.301,101.601
29.498,104.632
-7.267,104.825
29.639,104.946
28.405,104.957
28.261,104.984
29.573,105.064
22.960,106.711
-8.418,116.520
14.924,120.497
23.989,121.693
24.475,121.947
20.807,121.986
-1.852,122.553
45.205,124.611
7.625,124.912
6.712,125.005
6.802,125.040
6.910,125.156
6.802,125.169
6.708,125.188
9.334,126.040
1.600,126.416
-0.529,128.093
-3.650,128.216
-3.610,128.299
-3.450,128.347
38.646,139.472
-6.977,146.440
-4.051,152.597
19.440,-78.755
17.916,-66.813
38.390,39.081
38.482,44.367
39.831,77.106
