# http://floodobservatory.colorado.edu/Archives/index.html
lat,long
12.6289,-85.6393
13.8455,-87.5693
26.9326,-80.4061
6.69427,31.1747
21.7845,-98.4317
18.4473,79.6967
28.2782,-16.5329
10.2916,78.2616
4.13428,45.2538
38.1738,23.4176
44.2452,5.09507
-1.02615,100.753
45.9281,10.6129
8.02409,99.5163
31.5566,-5.61886
35.4299,-117.212
43.999,0.863937
31.3378,34.4532
41.4579,27.7106
-24.8513,-49.2145
39.7967,-123.101
4.59198,-75.544
7.90972,80.9834
4.72508,102.164
8.65608,124.903
-19.1872,127.056
-18.7946,35.3564
-16.4638,-63.7661
41.4571,26.5972
0.686073,122.862
-17.8703,145.675
-19.6675,45.9218
-11.5042,-65.8445
-18.2,135.716
19.3285,-69.8035
-32.3809,-63.5929
19.4811,-103.43
37.0268,-86.2332
-6.55868,108.399
-12.1145,13.879
-8.81664,13.6811
-4.31417,33.748
-7.68508,-67.725
0.04848,35.1089
-9.12272,-68.9127
-22.3617,-68.888
33.1767,76.4058
27.9271,110.676
-18.1557,47.0106
48.4049,65.5929
18.685,-72.1912
-33.3812,150.612
33.5131,71.8901
-6.97805,-67.7993
-25.9441,150.513
-0.795186,36.2471
27.0326,114.981
5.70693,-74.5048
10.7121,79.1771
34.1936,-97.9863
-41.092,175.355
-5.06017,36.8905
-44.1033,-72.9212
37.8142,73.2634
46.8147,22.8609
58.1901,81.5277
26.9195,93.8747
7.38005,-0.546442
42.0683,44.5362
27.4682,87.3919
22.4079,91.9942
-39.8648,175.231
21.8734,70.7643
44.1285,39.3401
39.3942,-84.7486
21.3114,103.525
10.1743,-83.8331
35.0129,72.8428
3.94741,9.88421
34.3432,72.2737
38.0626,73.1149
38.3887,-83.165
6.66576,-58.7431
-25.5689,-50.751
33.3604,54.0377
15.5509,120.796
34.1148,-113.587
20.8137,106.865
-25.0451,-58.273
26.2074,82.6165
20.1747,95.5326
41.7575,21.1907
10.0395,-13.4378
35.0925,112.531
7.39149,125.052
-32.6329,-55.6997
-35.1086,-59.8071
14.8417,2.49701
26.8946,93.751
36.9375,140.046
20.5669,104.762
9.95267,11.5284
33.5033,-80.4927
43.3765,6.5302
14.8262,-90.6128
-38.6637,177.922
44.6422,28.7321
16.691,121.241
-29.9568,-53.5718
28.3812,-101.772
28.3337,-6.95501
4.70359,45.4022
31.0422,30.4819
22.4916,-73.8324
39.7609,21.698
3.66137,98.4028
11.8278,78.8554
21.6586,51.885
33.9839,-100.238
-0.144295,73.1892
41.2871,19.9659
35.6658,-91.0829
-26.0369,-55.8482
-30.3571,152.121
-2.03643,39.5133
12.8357,121.229
54.9868,-2.77486
39.9212,-74.6532
-12.351,39.4638
-22.5227,-43.229
-24.107,-49.5633
-4.76168,35.5048
-17.9555,-56.442
-0.786333,-79.7009
-41.858,145.712
55.1834,-3.83733
-17.7754,177.928
-2.46543,103.352
-41.9712,172.831
-21.5756,142.05
-11.5936,16.0564
44.671,21.0546
-12.843,-64.929
38.6065,-122.284
30.9086,-96.1058
24.7041,113.991
33.0545,71.7788
-28.5633,-63.1227
-1.64626,101.669
-42.169,172.213
9.26816,41.6907
-11.5543,33.8223
9.16597,45.8476
-31.1431,-58.2235
21.311,53.5676
32.0475,-95.7347
61.9672,59.8029
-32.4347,-56.1946
-8.32104,13.978
-4.71451,38.3442
27.464,95.6068
-2.0565,30.0118
18.9942,-71.1644
24.7532,112.952
-6.89427,35.9997
51.3145,47.0353
30.8574,-95.5367
48.4068,10.217
6.41411,-1.16503
58.2924,-123.249
32.6031,130.99
-7.47687,110.032
18.3158,95.2604
48.0641,2.99188
-25.1971,145.663
38.9452,-80.5545
12.5198,34.2429
27.9757,114.239
27.068,93.949
36.1038,72.7933
27.5804,86.0311
12.0017,29.5664
16.0779,-90.0437
5.1723,101.075
-3.91272,122.305
22.8107,80.8349
-41.8093,146.752
15.9806,5.71366
21.7477,73.4119
25.6099,85.1898
-27.595,32.2882
7.96266,123.517
24.095,90.0395
39.3339,-77.2142
27.1694,90.5344
43.0044,-91.7757
29.9879,-91.8005
26.3474,96.8687
15.485,5.09507
17.0711,-93.8047
29.0656,-82.7443
-7.04186,108.238
36.2072,137.374
26.0905,117.629
41.0836,128.813
37.418,22.2918
-33.2769,139.898
45.5679,-61.5887
23.6723,-104.964
33.0316,-80.8949
14.8667,100.395
35.8029,128.528
17.6536,80.3401
47.2563,31.3479
41.5692,2.10111
45.151,27.5622
-34.2934,140.219
16.0038,107.68
24.3954,34.7625
-34.6637,-55.6697
0.64869,123.245
23.273,-99.7926
19.7388,-72.5871
18.9199,-70.1252
42.2541,19.4463
37.0601,-4.48066
11.067,-85.1445
2.80694,-76.4842
-12.843,-65.894
12.7304,108.572
14.4448,100.753
5.12197,102.56
38.7051,27.3395
-5.34759,14.7203
-33.7708,-59.8071
-21.5215,133.489
15.4331,107.805
38.4787,34.2182
4.70029,102.411
7.30494,100.061
54.7053,9.58328
39.6236,-122.458
-29.4094,-55.5512
8.08572,125.027
15.5805,-85.3672
35.0839,-119.043
-20.7778,34.5151
7.59046,124.062
-5.25083,-77.573
1.6911,-76.2863
3.93172,102.461
38.804,-120.825
-30.9395,-70.2489
-27.2717,30.5561
-7.0293,107.162
3.72258,-72.6737
-18.6428,29.022
-11.0042,-75.1481
-31.6956,150.76
-1.9573,29.8386
38.0498,-1.33823
45.5453,-116.123
-20.5698,17.0462
2.18701,-76.1131
-8.71752,13.6563
-21.975,148.682
24.3178,90.6828
-10.3642,33.8718
-38.2042,176.79
-45.9533,-67.9388
37.7043,46.1693
-27.4231,-62.6279
51.2542,70.0468
25.3101,89.5446
18.9198,-69.853
37.5744,-91.1819
34.9912,-81.5814
45.5748,-74.4058
23.8607,112.952
-2.87879,37.8802
-27.1217,-69.952
-28.3624,29.7149
37.5473,-86.3816
7.6124,80.8349
-31.8884,-57.4317
3.81464,-59.0153
-8.09623,-38.2308
16.8247,-96.4275
13.4982,-87.2229
24.3022,121.216
27.6131,94.9387
22.2842,92.1427
7.76344,125.249
13.7015,1.11137
-33.4188,-70.9912
25.9426,112.853
33.4014,72.3232
27.295,86.427
45.4855,3.33829
10.079,7.19827
34.2375,-111.62
38.4883,-84.2042
7.83511,-67.5271
22.6775,98.9472
39.0201,140.417
21.898,70.9375
22.9061,88.0848
21.6577,105.158
35.4339,74.0057
47.8978,136.879
21.4878,-99.5452
52.9946,9.92006
-44.1524,170.978
8.40278,-12.2501
28.1657,79.076
24.5912,90.0148
27.9409,83.8784
30.1135,-95.3388
9.42341,29.6159
2.72692,33.0057
54.3667,-7.7468
39.1877,-94.646
22.3851,114.139
28.5942,-81.6252
8.16896,9.44993
15.5076,108.139
37.0621,139.808
14.6173,4.40226
43.0645,10.7366
44.0041,15.5739
21.4518,-77.1771
31.1039,-91.2314
23.9167,-98.308
29.6123,113.645
10.5659,123.171
40.1622,25.8425
14.5935,100.679
-29.8996,30.4719
14.2919,-87.8662
10.489,79.0039
12.9288,108.572
5.2466,101.026
-23.4884,149.919
42.2012,26.5477
3.12814,-74.2573
-7.22858,109.117
8.60428,80.637
38.2606,23.529
11.6644,108.399
22.7069,39.3648
53.1025,-6.85603
-7.52729,111.517
5.22121,102.362
8.34648,100.184
54.1661,-1.88259
44.8847,15.2152
-36.0305,144.772
7.76105,80.7359
45.457,10.5881
8.89113,125.559
-13.9097,34.1563
24.3598,55.9677
8.44529,125.295
-4.35476,15.1162
49.2312,-1.18977
3.65883,102.337
-20.2392,47.5302
33.8689,-118.4
-21.1105,55.5594
-25.312,-57.5988
52.468,-3.97342
-14.5323,38.8205
-3.46966,29.987
48.5107,1.60624
3.13294,113.447
35.8663,14.4729
-24.4842,-63.2465
-10.3514,33.847
37.4097,-84.2042
-43.2597,171.421
-24.7196,33.5748
-19.7321,123.146
41.9359,-86.0243
-22.5479,-44.095
-14.4053,-64.0135
47.3808,81.4783
-17.0152,145.218
40.8656,19.9412
44.7349,16.9472
-39.3449,176.614
39.6868,22.5392
-8.49749,118.569
-14.9262,34.3666
-11.2471,16.007
45.9459,24.9888
-25.8323,28.6261
37.9118,-121.122
-16.6692,47.8271
-24.206,-48.6231
-33.7238,-56.442
19.6636,-70.9541
38.2921,-88.1137
-52.9076,-70.276
52.8826,84.5959
41.5317,26.6714
-7.0694,39.2164
-11.1575,34.0202
42.1165,-0.967082
22.1409,-159.489
-4.01486,29.6406
-1.78399,30.0118
33.9069,3.21457
1.8322,38.0287
1.03603,42.3491
-35.2102,-58.1988
31.1639,34.8615
50.6905,5.86212
6.86863,80.5133
46.3871,-112.61
50.3579,-119.241
23.8122,108.795
-42.4539,147.147
44.1504,45.7239
40.1393,35.1337
23.2262,92.1303
37.7166,-77.9936
7.73591,80.8349
15.8797,-90.2169
34.9404,68.2157
14.3584,75.4408
1.36283,34.0697
10.6552,46.6394
34.0254,-84.4022
39.2531,-76.8306
34.9981,52.4046
48.1913,-3.61464
39.6857,-0.843705
38.7086,-79.0823
5.59584,-2.64964
21.9855,93.8747
46.6721,-88.9797
26.8948,93.3551
24.0089,115.575
-39.1965,177.335
41.964,-93.3593
6.78596,-1.70939
10.7634,27.3642
33.3752,75.1439
20.9795,73.783
42.6984,23.9001
35.6504,137.895
19.5656,74.5501
33.3024,72.5706
28.2382,84.398
19.0183,-69.7045
6.24439,-10.0479
6.60889,4.37751
6.11834,-4.23322
42.3869,-71.585
11.9888,104.477
21.1736,105.925
47.6723,91.4251
33.4346,104.935
12.5238,75.6883
48.701,18.1596
15.2848,107.137
44.4181,5.78789
22.972,6.40648
43.9405,-78.9215
2.75369,-68.2941
9.39943,76.7275
40.9307,40.5211
27.2914,94.1222
18.1914,95.4336
10.4748,8.2375
13.487,31.9418
40.2696,-76.7193
19.6689,-155.441
28.6536,-100.733
38.8297,-96.91
25.7354,82.4309
38.5309,126.573
26.0513,94.7655
35.0642,-78.9091
10.4257,-66.5497
35.2403,-84.2042
41.1607,-73.6264
-32.0875,-55.3038
37.6901,24.2218
-1.01063,120.251
9.53755,-1.06606
31.3414,76.6285
1.63561,34.1934
17.9,83.3588
33.6279,-82.0268
39.591,2.93621
6.80639,80.637
35.6064,52.4294
11.2344,-72.451
35.9368,9.52416
30.7598,-98.4317
18.3109,54.5326
23.7218,-105.236
27.8839,-98.6544
45.021,39.1174
38.5458,-1.63516
45.5062,12.0233
-0.008989,99.9864
37.4589,14.0522
19.9066,36.6183
-25.3427,-57.0853
11.491,107.137
33.0427,45.8229
-1.48156,-77.7214
-33.2449,150.958
-1.57238,102.708
17.3678,106.568
32.7134,35.2079
35.7787,-120.058
7.00712,100.609
11.7922,124.99
7.71145,80.8597
-4.95813,105.704
-17.6038,35.9997
26.6741,41.2948
7.04402,125.447
-16.2961,144.97
-20.14,-44.1
43.2839,-6.22508
-1.23336,-77.9688
35.1357,24.8775
-19.0405,30.8036
-14.5296,34.3171
-21.9649,-69.2454
38.9788,-122.829
32.5519,35.5791
31.9907,67.0775
40.2782,-94.448
-23.5386,-46.124
-30.6556,30.0489
-42.7638,171.297
30.1346,61.5845
-6.29384,-75.1489
-22.6654,-57.8276
-3.14741,29.8881
5.21079,-74.9996
22.8439,113.175
-22.6847,-43.2042
-27.0231,29.2695
39.8586,-0.076316
-26.8541,-60.5494
46.366,-72.5748
21.5427,87.4662
38.3936,-90.9839
30.3126,-96.279
-15.3746,37.9792
43.7947,12.5429
18.5395,45.2538
36.7091,-95.2398
23.4991,91.5736
34.6678,67.8941
37.4198,69.3539
24.5554,111.319
45.6237,26.6531
24.5547,12.6913
20.1758,-103.182
44.0893,19.2978
0.698152,-73.8614
46.5497,7.12404
47.2624,20.1639
51.7983,22.4403
40.7062,41.0474
8.22284,123.493
47.2037,111.071
-32.7446,-55.9719
27.6926,84.1505
25.1859,89.3518
39.0794,-76.6469
30.1493,-91.751
27.3531,94.3944
36.1403,73.3624
29.0047,114.981
20.2969,74.748
32.591,130.866
58.9111,102.485
15.1183,43.5712
15.0994,-90.9716
45.9656,10.118
17.3974,96.4728
9.80315,12.6418
-8.49416,-36.3503
11.4575,76.0842
19.1145,83.4825
14.8262,33.9212
15.6427,-12.4481
28.6327,-9.33038
32.9506,130.545
26.622,-78.4266
36.8552,7.82923
7.22255,17.1452
44.7995,134.553
12.7565,9.42519
14.5905,105.479
38.0496,-1.0908
29.4687,-95.4473
25.3928,74.3521
24.1511,77.3956
36.3432,138.636
12.1578,14.6213
15.2835,-87.8662
19.8969,57.2296
5.82018,-4.01053
7.69921,6.90135
3.34308,39.9339
14.086,25.36
15.5202,-15.5163
9.77189,-72.2284
16.0814,-96.5636
36.1376,128.565
-33.7487,-55.9224
6.49722,30.5066
-5.45658,36.8657
-1.5563,-76.8306
35.8903,54.7553
8.06093,1.7547
0.728006,39.4143
5.81812,0.146375
7.92221,7.51994
7.7648,-75.2965
27.0678,94.2459
36.7389,140.269
47.2165,12.8645
2.83151,23.2321
51.984,-2.10528
14.5587,121.241
-3.46972,30.0613
2.39222,33.3521
1.59494,42.6557
16.158,121.142
4.41537,102.584
10.8488,78.8554
28.4836,-107.661
-12.9063,-39.27
32.8622,35.3316
36.8055,32.5109
-8.58141,14.3491
-9.82611,-75.0739
6.78628,-76.6822
-13.6739,33.5996
-13.8712,31.15
-12.5865,38.8699
-7.55143,36.8162
-2.0069,29.9252
-3.3578,29.3561
-1.11981,18.1596
2.14484,32.8573
-15.9616,47.3075
-26.6255,28.0818
-2.08125,29.8881
7.15701,48.5447
1.93421,31.5459
-5.92065,-76.9791
35.6388,-86.728
3.49981,-73.9604
-9.73816,-75.643
1.69119,-77.3255
1.88743,125.175
-6.53346,107.508
1.94961,100.184
7.92226,80.8349
40.8939,0.62926
-16.2229,36.8657
-25.5944,-64.1372
-18.3012,27.1663
-6.85599,107.88
-18.9495,47.1838
-19.3982,-45.9013
-14.5764,-71.2386
-18.2455,27.7849
51.8482,-1.8331
-18.0132,35.2821
-27.4929,148.607
-3.40766,29.987
-7.77357,35.2821
31.8833,-88.3364
